time,mean_G,time,GA_mean,GB_mean,time,GA_mean,GB_mean
2142,16.59,2142,0,17.338,2142,16.55,16.516
2143,16.526,2143,0,17.342,2143,16.558,16.532
2144,16.462,2144,0,17.298,2144,16.56,16.578
2145,16.458,2145,0,17.316,2145,16.576,16.558
2146,16.486,2146,0,17.274,2146,16.554,16.572
2147,16.486,2147,0,17.234,2147,16.526,16.548
2148,16.468,2148,0,17.24,2148,16.522,16.558
2149,16.466,2149,0,17.294,2149,16.48,16.52
2150,16.466,2150,0,17.264,2150,16.446,16.552
2151,16.466,2151,0,17.254,2151,16.424,16.512
2152,16.492,2152,0,17.244,2152,16.484,16.526
2153,16.522,2153,0,17.244,2153,16.518,16.534
2154,16.496,2154,0,17.268,2154,16.524,16.554
2155,16.464,2155,0,17.318,2155,16.534,16.554
2156,16.476,2156,0,17.286,2156,16.538,16.532
2157,16.502,2157,0,17.25,2157,16.54,16.506
2158,16.502,2158,0,17.248,2158,16.572,16.53
2159,16.484,2159,0,17.262,2159,16.592,16.536
2160,16.48,2160,0,17.252,2160,16.566,16.59
2161,16.454,2161,0,17.258,2161,16.574,16.602
2162,16.446,2162,0,17.256,2162,16.596,16.578
2163,16.424,2163,0,17.304,2163,16.576,16.544
2164,16.45,2164,0,17.318,2164,16.604,16.522
2165,16.476,2165,0,17.342,2165,16.568,16.484
2166,16.474,2166,0,17.344,2166,16.554,16.482
2167,16.464,2167,0,17.344,2167,16.572,16.544
2168,16.512,2168,0,17.348,2168,16.552,16.562
2169,16.56,2169,0,17.35,2169,16.538,16.562
2170,16.558,2170,0,17.288,2170,16.524,16.556
2171,16.59,2171,0,17.268,2171,16.508,16.55
2172,16.578,2172,0,17.274,2172,16.496,16.524
2173,16.584,2173,0,17.298,2173,16.474,16.55
2174,16.578,2174,0,17.268,2174,16.436,16.514
2175,16.54,2175,0,17.25,2175,16.42,16.51
2176,16.554,2176,0,17.268,2176,16.434,16.56
2177,16.546,2177,0,17.264,2177,16.408,16.57
2178,16.522,2178,0,17.26,2178,16.406,16.612
2179,16.522,2179,0,17.282,2179,16.426,16.604
2180,16.488,2180,0,17.29,2180,16.458,16.58
2181,16.488,2181,0,17.346,2181,16.484,16.53
2182,16.506,2182,0,17.352,2182,16.492,16.546
2183,16.528,2183,0,17.306,2183,16.496,16.526
2184,16.478,2184,0,17.246,2184,16.526,16.52
2185,16.442,2185,0,17.266,2185,16.488,16.492
2186,16.404,2186,0,17.278,2186,16.5,16.508
2187,16.386,2187,0,17.256,2187,16.512,16.476
2188,16.434,2188,0,17.222,2188,16.55,16.438
2189,16.444,2189,0,17.276,2189,16.582,16.464
2190,16.456,2190,0,17.286,2190,16.572,16.466
2191,16.488,2191,0,17.316,2191,16.56,16.45
2192,16.496,2192,0,17.298,2192,16.562,16.44
2193,16.47,2193,0,17.288,2193,16.532,16.428
2194,16.47,2194,0,17.268,2194,16.528,16.466
2195,16.454,2195,0,17.288,2195,16.542,16.482
2196,16.444,2196,0,17.32,2196,16.53,16.506
2197,16.41,2197,0,17.348,2197,16.524,16.488
2198,16.422,2198,0,17.362,2198,16.508,16.512
2199,16.402,2199,0,17.35,2199,16.526,16.518
2200,16.412,2200,0,17.352,2200,16.506,16.532
2201,16.446,2201,0,17.32,2201,16.566,16.58
2202,16.494,2202,0,17.278,2202,16.55,16.578
2203,16.47,2203,0,17.316,2203,16.58,16.602
2204,16.488,2204,0,17.258,2204,16.572,16.61
2205,16.504,2205,0,17.27,2205,16.564,16.596
2206,16.5,2206,0,17.248,2206,16.564,16.608
2207,16.524,2207,0,17.27,2207,16.574,16.568
2208,16.56,2208,0,17.274,2208,16.598,16.604
2209,16.49,2209,0,17.228,2209,16.596,16.61
2210,16.492,2210,0,17.196,2210,16.624,16.628
2211,16.538,2211,0,17.218,2211,16.658,16.596
2212,16.534,2212,0,17.226,2212,16.666,16.608
2213,16.542,2213,0,17.26,2213,16.68,16.598
2214,16.55,2214,0,17.266,2214,16.656,16.646
2215,16.59,2215,0,17.248,2215,16.652,16.68
2216,16.536,2216,0,17.218,2216,16.652,16.67
2217,16.526,2217,0,17.248,2217,16.676,16.628
2218,16.532,2218,0,17.262,2218,16.654,16.632
2219,16.514,2219,0,17.288,2219,16.718,16.63
2220,16.542,2220,0,17.284,2220,16.678,16.636
2221,16.544,2221,0,17.264,2221,16.678,16.656
2222,16.548,2222,0,17.266,2222,16.674,16.69
2223,16.528,2223,0,17.266,2223,16.712,16.664
2224,16.554,2224,0,17.26,2224,16.736,16.614
2225,16.516,2225,0,17.262,2225,16.746,16.568
2226,16.486,2226,0,17.276,2226,16.732,16.576
2227,16.492,2227,0,17.308,2227,16.774,16.56
2228,16.494,2228,0,17.32,2228,16.75,16.502
2229,16.498,2229,0,17.344,2229,16.778,16.438
2230,16.472,2230,0,17.36,2230,16.768,16.454
2231,16.456,2231,0,17.362,2231,16.738,16.456
2232,16.45,2232,0,17.39,2232,16.712,16.468
2233,16.456,2233,0,17.376,2233,16.678,16.482
2234,16.468,2234,0,17.376,2234,16.67,16.466
2235,16.51,2235,0,17.39,2235,16.7,16.426
2236,16.462,2236,0,17.388,2236,16.722,16.418
2237,16.434,2237,0,17.386,2237,16.722,16.424
2238,16.426,2238,0,17.358,2238,16.706,16.462
2239,16.434,2239,0,17.322,2239,16.638,16.454
2240,16.42,2240,0,17.356,2240,16.672,16.49
2241,16.398,2241,0,17.366,2241,16.686,16.494
2242,16.42,2242,0,17.372,2242,16.712,16.554
2243,16.43,2243,0,17.32,2243,16.716,16.544
2244,16.418,2244,0,17.304,2244,16.712,16.536
2245,16.454,2245,0,17.298,2245,16.746,16.562
2246,16.454,2246,0,17.258,2246,16.752,16.54
2247,16.434,2247,0,17.262,2247,16.756,16.544
2248,16.462,2248,0,17.234,2248,16.754,16.562
2249,16.438,2249,0,17.21,2249,16.772,16.556
2250,16.448,2250,0,17.168,2250,16.798,16.568
2251,16.438,2251,0,17.224,2251,16.772,16.57
2252,16.45,2252,0,17.208,2252,16.778,16.632
2253,16.452,2253,0,17.208,2253,16.718,16.644
2254,16.466,2254,0,17.178,2254,16.736,16.65
2255,16.484,2255,0,17.23,2255,16.706,16.658
2256,16.458,2256,0,17.212,2256,16.7,16.66
2257,16.42,2257,0,17.188,2257,16.694,16.682
2258,16.426,2258,0,17.18,2258,16.704,16.678
2259,16.448,2259,0,17.212,2259,16.718,16.67
2260,16.43,2260,0,17.216,2260,16.73,16.702
2261,16.378,2261,0,17.194,2261,16.752,16.66
2262,16.374,2262,0,17.19,2262,16.766,16.692
2263,16.38,2263,0,17.174,2263,16.76,16.656
2264,16.436,2264,0,17.164,2264,16.798,16.658
2265,16.45,2265,0,17.118,2265,16.758,16.634
2266,16.42,2266,0,17.08,2266,16.762,16.646
2267,16.412,2267,0,17.07,2267,16.75,16.626
2268,16.43,2268,0,17.086,2268,16.716,16.654
2269,16.414,2269,0,17.08,2269,16.722,16.684
2270,16.432,2270,0,17.072,2270,16.712,16.68
2271,16.44,2271,0,17.08,2271,16.696,16.65
2272,16.424,2272,0,17.062,2272,16.718,16.65
2273,16.432,2273,0,17.034,2273,16.718,16.678
2274,16.446,2274,0,17.014,2274,16.672,16.696
2275,16.474,2275,0,17.014,2275,16.694,16.738
2276,16.452,2276,0,17.012,2276,16.686,16.738
2277,16.44,2277,0,17.004,2277,16.68,16.732
2278,16.406,2278,0,17.046,2278,16.676,16.71
2279,16.428,2279,0,17.078,2279,16.668,16.688
2280,16.426,2280,0,17.094,2280,16.688,16.756
2281,16.424,2281,0,17.104,2281,16.642,16.756
2282,16.502,2282,0,17.082,2282,16.664,16.778
2283,16.508,2283,0,17.108,2283,16.686,16.788
2284,16.506,2284,0,17.05,2284,16.648,16.762
2285,16.47,2285,0,17.07,2285,16.638,16.726
2286,16.474,2286,0,17.064,2286,16.676,16.72
2287,16.426,2287,0,17.04,2287,16.682,16.744
2288,16.364,2288,0,17.066,2288,16.684,16.736
2289,16.386,2289,0,17.03,2289,16.686,16.74
2290,16.428,2290,0,17.03,2290,16.73,16.764
2291,16.438,2291,0,17.008,2291,16.744,16.714
2292,16.382,2292,0,17.022,2292,16.762,16.694
2293,16.37,2293,0,17.018,2293,16.776,16.682
2294,16.348,2294,0,17.034,2294,16.78,16.708
2295,16.316,2295,0,17.048,2295,16.81,16.756
2296,16.312,2296,0,17.062,2296,16.77,16.734
2297,16.334,2297,0,17.036,2297,16.81,16.746
2298,16.326,2298,0,17.06,2298,16.792,16.714
2299,16.348,2299,0,17.088,2299,16.782,16.716
2300,16.358,2300,0,17.082,2300,16.792,16.706
2301,16.29,2301,0,17.044,2301,16.77,16.702
2302,16.306,2302,0,16.99,2302,16.792,16.71
2303,16.286,2303,0,16.994,2303,16.766,16.696
2304,16.252,2304,0,16.998,2304,16.762,16.696
2305,16.258,2305,0,16.986,2305,16.728,16.724
2306,16.24,2306,0,17.006,2306,16.702,16.714
2307,16.216,2307,0,16.99,2307,16.718,16.734
2308,16.24,2308,0,16.96,2308,16.708,16.716
2309,16.228,2309,0,16.93,2309,16.716,16.682
2310,16.24,2310,0,16.9,2310,16.706,16.674
2311,16.21,2311,0,16.892,2311,16.648,16.656
2312,16.188,2312,0,16.902,2312,16.648,16.62
2313,16.202,2313,0,16.87,2313,16.648,16.612
2314,16.158,2314,0,16.856,2314,16.662,16.618
2315,16.132,2315,0,16.904,2315,16.662,16.578
2316,16.202,2316,0,16.9,2316,16.69,16.624
2317,16.218,2317,0,16.922,2317,16.654,16.63
2318,16.214,2318,0,16.91,2318,16.612,16.662
2319,16.208,2319,0,16.894,2319,16.64,16.694
2320,16.258,2320,0,16.88,2320,16.668,16.69
2321,16.29,2321,0,16.878,2321,16.676,16.746
2322,16.25,2322,0,16.848,2322,16.674,16.718
2323,16.276,2323,0,16.832,2323,16.66,16.71
2324,16.274,2324,0,16.778,2324,16.636,16.698
2325,16.274,2325,0,16.796,2325,16.638,16.732
2326,16.29,2326,0,16.794,2326,16.59,16.686
2327,16.294,2327,0,16.798,2327,16.598,16.698
2328,16.298,2328,0,16.792,2328,16.544,16.688
2329,16.316,2329,0,16.754,2329,16.566,16.674
2330,16.348,2330,0,16.794,2330,16.552,16.628
2331,16.43,2331,0,16.816,2331,16.574,16.654
2332,16.39,2332,0,16.836,2332,16.572,16.61
2333,16.4,2333,0,16.832,2333,16.526,16.646
2334,16.378,2334,0,16.812,2334,16.542,16.622
2335,16.4,2335,0,16.794,2335,16.582,16.664
2336,16.436,2336,0,16.794,2336,16.584,16.666
2337,16.456,2337,0,16.822,2337,16.582,16.654
2338,16.416,2338,0,16.854,2338,16.594,16.648
2339,16.436,2339,0,16.846,2339,16.54,16.676
2340,16.462,2340,0,16.872,2340,16.544,16.676
2341,16.5,2341,0,16.936,2341,16.562,16.62
2342,16.474,2342,0,16.948,2342,16.574,16.636
2343,16.48,2343,0,16.966,2343,16.574,16.658
2344,16.538,2344,0,16.992,2344,16.618,16.68
2345,16.538,2345,0,17,2345,16.63,16.692
2346,16.552,2346,0,17.014,2346,16.662,16.674
2347,16.56,2347,0,17.002,2347,16.67,16.686
2348,16.574,2348,0,17.022,2348,16.662,16.664
2349,16.578,2349,0,17.046,2349,16.68,16.662
2350,16.554,2350,0,17.024,2350,16.662,16.632
2351,16.558,2351,0,17.022,2351,16.69,16.63
2352,16.532,2352,0,17.03,2352,16.7,16.6
2353,16.546,2353,0,17.024,2353,16.672,16.624
2354,16.528,2354,0,17.018,2354,16.638,16.646
2355,16.544,2355,0,17.02,2355,16.568,16.67
2356,16.532,2356,0,17.048,2356,16.588,16.652
2357,16.504,2357,0,17.104,2357,16.616,16.63
2358,16.486,2358,0,17.118,2358,16.604,16.654
2359,16.524,2359,0,17.12,2359,16.604,16.652
2360,16.54,2360,0,17.1,2360,16.586,16.618
2361,16.476,2361,0,17.102,2361,16.602,16.628
2362,16.522,2362,0,17.062,2362,16.598,16.642
2363,16.51,2363,0,17.02,2363,16.582,16.642
2364,16.526,2364,0,17.01,2364,16.59,16.628
2365,16.534,2365,0,16.978,2365,16.58,16.618
2366,16.556,2366,0,17.02,2366,16.554,16.592
2367,16.57,2367,0,17.02,2367,16.568,16.592
2368,16.568,2368,0,17.018,2368,16.598,16.566
2369,16.564,2369,0,17.088,2369,16.586,16.578
2370,16.536,2370,0,17.082,2370,16.568,16.528
2371,16.516,2371,0,17.068,2371,16.562,16.562
2372,16.5,2372,0,17.094,2372,16.566,16.588
2373,16.488,2373,0,17.096,2373,16.552,16.59
2374,16.486,2374,0,17.09,2374,16.516,16.588
2375,16.526,2375,0,17.096,2375,16.512,16.562
2376,16.554,2376,0,17.094,2376,16.51,16.584
2377,16.546,2377,0,17.08,2377,16.498,16.608
2378,16.568,2378,0,17.056,2378,16.506,16.576
2379,16.584,2379,0,17.08,2379,16.524,16.58
2380,16.572,2380,0,17.06,2380,16.512,16.544
2381,16.538,2381,0,17.026,2381,16.51,16.542
2382,16.534,2382,0,17.014,2382,16.546,16.544
2383,16.544,2383,0,17.018,2383,16.566,16.522
2384,16.548,2384,0,16.99,2384,16.53,16.478
2385,16.558,2385,0,16.944,2385,16.506,16.454
2386,16.55,2386,0,16.968,2386,16.564,16.488
2387,16.512,2387,0,16.944,2387,16.576,16.53
2388,16.522,2388,0,16.944,2388,16.592,16.526
2389,16.498,2389,0,16.914,2389,16.6,16.538
2390,16.476,2390,0,16.914,2390,16.626,16.544
2391,16.506,2391,0,16.93,2391,16.604,16.542
2392,16.502,2392,0,16.918,2392,16.606,16.518
2393,16.476,2393,0,16.916,2393,16.576,16.5
2394,16.472,2394,0,16.896,2394,16.594,16.494
2395,16.484,2395,0,16.934,2395,16.566,16.506
2396,16.47,2396,0,16.934,2396,16.56,16.47
2397,16.448,2397,0,16.9,2397,16.57,16.486
2398,16.424,2398,0,16.932,2398,16.586,16.44
2399,16.428,2399,0,16.956,2399,16.62,16.478
2400,16.442,2400,0,16.948,2400,16.612,16.47
2401,16.442,2401,0,16.964,2401,16.624,16.498
2402,16.432,2402,0,16.96,2402,16.642,16.498
2403,16.474,2403,0,16.964,2403,16.68,16.508
2404,16.46,2404,0,16.97,2404,16.674,16.5
2405,16.476,2405,0,16.95,2405,16.642,16.518
2406,16.428,2406,0,16.932,2406,16.636,16.526
2407,16.396,2407,0,16.932,2407,16.634,16.522
2408,16.358,2408,0,16.95,2408,16.668,16.496
2409,16.372,2409,0,16.95,2409,16.634,16.516
2410,16.368,2410,0,16.984,2410,16.624,16.484
2411,16.384,2411,0,16.966,2411,16.634,16.474
2412,16.4,2412,0,16.948,2412,16.61,16.478
2413,16.392,2413,0,16.962,2413,16.656,16.48
2414,16.454,2414,0,16.902,2414,16.682,16.466
2415,16.48,2415,0,16.9,2415,16.676,16.54
2416,16.508,2416,0,16.87,2416,16.678,16.534
2417,16.526,2417,0,16.876,2417,16.676,16.556
2418,16.53,2418,0,16.884,2418,16.67,16.544
2419,16.488,2419,0,16.864,2419,16.662,16.54
2420,16.55,2420,0,16.88,2420,16.648,16.552
2421,16.568,2421,0,16.898,2421,16.654,16.55
2422,16.538,2422,0,16.908,2422,16.658,16.558
2423,16.568,2423,0,16.882,2423,16.624,16.548
2424,16.538,2424,0,16.876,2424,16.632,16.53
2425,16.53,2425,0,16.888,2425,16.666,16.534
2426,16.56,2426,0,16.9,2426,16.66,16.514
2427,16.548,2427,0,16.892,2427,16.68,16.538
2428,16.578,2428,0,16.86,2428,16.696,16.528
2429,16.58,2429,0,16.868,2429,16.73,16.47
2430,16.604,2430,0,16.874,2430,16.716,16.47
2431,16.65,2431,0,16.856,2431,16.72,16.462
2432,16.692,2432,0,16.886,2432,16.72,16.422
2433,16.72,2433,0,16.838,2433,16.734,16.358
2434,16.67,2434,0,16.878,2434,16.712,16.3
2435,16.672,2435,0,16.87,2435,16.716,16.278
2436,16.67,2436,0,16.862,2436,16.73,16.332
2437,16.646,2437,0,16.852,2437,16.746,16.338
2438,16.604,2438,0,16.892,2438,16.72,16.316
2439,16.582,2439,0,16.922,2439,16.744,16.296
2440,16.596,2440,0,16.94,2440,16.732,16.268
2441,16.6,2441,0,16.956,2441,16.738,16.272
2442,16.61,2442,0,16.958,2442,16.728,16.264
2443,16.604,2443,0,16.974,2443,16.696,16.284
2444,16.62,2444,0,16.976,2444,16.686,16.3
2445,16.592,2445,0,17.022,2445,16.658,16.3
2446,16.562,2446,0,17.036,2446,16.65,16.3
2447,16.53,2447,0,17.02,2447,16.64,16.302
2448,16.564,2448,0,17.024,2448,16.664,16.322
2449,16.592,2449,0,17.046,2449,16.662,16.332
2450,16.612,2450,0,17.064,2450,16.684,16.318
2451,16.606,2451,0,17.08,2451,16.68,16.334
2452,16.61,2452,0,17.088,2452,16.69,16.32
2453,16.564,2453,0,17.064,2453,16.706,16.364
2454,16.554,2454,0,17.066,2454,16.726,16.346
2455,16.54,2455,0,17.076,2455,16.748,16.376
2456,16.506,2456,0,17.048,2456,16.74,16.434
2457,16.474,2457,0,17.07,2457,16.734,16.476
2458,16.442,2458,0,17.072,2458,16.756,16.452
2459,16.458,2459,0,17.086,2459,16.746,16.5
2460,16.452,2460,0,17.12,2460,16.718,16.496
2461,16.41,2461,0,17.092,2461,16.748,16.476
2462,16.428,2462,0,17.056,2462,16.78,16.476
2463,16.45,2463,0,17.06,2463,16.778,16.476
2464,16.49,2464,0,17.062,2464,16.768,16.424
2465,16.498,2465,0,17.068,2465,16.724,16.358
2466,16.476,2466,0,17.096,2466,16.708,16.378
2467,16.482,2467,0,17.058,2467,16.698,16.39
2468,16.498,2468,0,17.07,2468,16.694,16.38
2469,16.488,2469,0,17.032,2469,16.71,16.358
2470,16.448,2470,0,17.064,2470,16.686,16.294
2471,16.456,2471,0,17.082,2471,16.718,16.294
2472,16.446,2472,0,17.028,2472,16.682,16.324
2473,16.448,2473,0,17.03,2473,16.658,16.296
2474,16.432,2474,0,17.034,2474,16.682,16.3
2475,16.4,2475,0,17.08,2475,16.684,16.28
2476,16.364,2476,0,17.106,2476,16.708,16.29
2477,16.412,2477,0,17.122,2477,16.676,16.322
2478,16.414,2478,0,17.142,2478,16.63,16.302
2479,16.392,2479,0,17.146,2479,16.598,16.31
2480,16.4,2480,0,17.15,2480,16.592,16.304
2481,16.38,2481,0,17.162,2481,16.57,16.302
2482,16.356,2482,0,17.184,2482,16.546,16.334
2483,16.366,2483,0,17.156,2483,16.564,16.36
2484,16.366,2484,0,17.158,2484,16.572,16.374
2485,16.376,2485,0,17.134,2485,16.58,16.382
2486,16.376,2486,0,17.08,2486,16.62,16.354
2487,16.378,2487,0,17.074,2487,16.614,16.312
2488,16.426,2488,0,17.124,2488,16.566,16.33
2489,16.414,2489,0,17.134,2489,16.592,16.348
2490,16.438,2490,0,17.184,2490,16.588,16.334
2491,16.424,2491,0,17.226,2491,16.606,16.324
2492,16.42,2492,0,17.198,2492,16.616,16.376
2493,16.404,2493,0,17.218,2493,16.574,16.356
2494,16.392,2494,0,17.25,2494,16.58,16.342
2495,16.412,2495,0,17.25,2495,16.576,16.37
2496,16.408,2496,0,17.274,2496,16.616,16.344
2497,16.436,2497,0,17.302,2497,16.626,16.34
2498,16.418,2498,0,17.28,2498,16.584,16.352
2499,16.38,2499,0,17.284,2499,16.61,16.356
2500,16.414,2500,0,17.224,2500,16.62,16.348
2501,16.424,2501,0,17.23,2501,16.63,16.358
2502,16.452,2502,0,17.198,2502,16.648,16.332
2503,16.476,2503,0,17.188,2503,16.65,16.324
2504,16.476,2504,0,17.204,2504,16.67,16.302
2505,16.49,2505,0,17.208,2505,16.648,16.326
2506,16.52,2506,0,17.168,2506,16.674,16.332
2507,16.508,2507,0,17.166,2507,16.688,16.318
2508,16.502,2508,0,17.158,2508,16.672,16.306
2509,16.506,2509,0,17.212,2509,16.678,16.244
2510,16.512,2510,0,17.218,2510,16.696,16.27
2511,16.502,2511,0,17.204,2511,16.714,16.264
2512,16.514,2512,0,17.198,2512,16.776,16.236
2513,16.55,2513,0,17.164,2513,16.774,16.268
2514,16.54,2514,0,17.168,2514,16.758,16.262
2515,16.562,2515,0,17.13,2515,16.776,16.256
2516,16.566,2516,0,17.108,2516,16.774,16.206
2517,16.558,2517,0,17.124,2517,16.76,16.22
2518,16.586,2518,0,17.102,2518,16.694,16.254
2519,16.642,2519,0,17.12,2519,16.682,16.264
2520,16.652,2520,0,17.136,2520,16.7,16.252
2521,16.65,2521,0,17.112,2521,16.638,16.222
2522,16.622,2522,0,17.082,2522,16.662,16.28
2523,16.58,2523,0,17.11,2523,16.668,16.302
2524,16.554,2524,0,17.086,2524,16.67,16.352
2525,16.526,2525,0,17.07,2525,16.71,16.344
2526,16.532,2526,0,17.094,2526,16.712,16.428
2527,16.518,2527,0,17.078,2527,16.724,16.428
2528,16.542,2528,0,17.12,2528,16.702,16.43
2529,16.526,2529,0,17.106,2529,16.688,16.396
2530,16.564,2530,0,17.106,2530,16.694,16.364
2531,16.624,2531,0,17.126,2531,16.68,16.358
2532,16.646,2532,0,17.126,2532,16.718,16.36
2533,16.624,2533,0,17.108,2533,16.726,16.334
2534,16.634,2534,0,17.068,2534,16.78,16.302
2535,16.66,2535,0,17.106,2535,16.762,16.318
2536,16.654,2536,0,17.142,2536,16.738,16.308
2537,16.616,2537,0,17.112,2537,16.768,16.304
2538,16.598,2538,0,17.106,2538,16.704,16.274
2539,16.602,2539,0,17.118,2539,16.698,16.258
2540,16.608,2540,0,17.112,2540,16.698,16.228
2541,16.596,2541,0,17.104,2541,16.692,16.21
2542,16.594,2542,0,17.134,2542,16.714,16.188
2543,16.524,2543,0,17.156,2543,16.748,16.18
2544,16.544,2544,0,17.19,2544,16.75,16.202
2545,16.524,2545,0,17.224,2545,16.76,16.226
2546,16.51,2546,0,17.238,2546,16.816,16.242
2547,16.522,2547,0,17.244,2547,16.85,16.182
2548,16.5,2548,0,17.22,2548,16.792,16.216
2549,16.524,2549,0,17.204,2549,16.818,16.202
2550,16.522,2550,0,17.23,2550,16.75,16.232
2551,16.516,2551,0,17.222,2551,16.766,16.268
2552,16.526,2552,0,17.22,2552,16.798,16.248
2553,16.494,2553,0,17.204,2553,16.802,16.214
2554,16.472,2554,0,17.198,2554,16.81,16.186
2555,16.454,2555,0,17.2,2555,16.846,16.254
2556,16.458,2556,0,17.212,2556,16.822,16.216
2557,16.452,2557,0,17.232,2557,16.864,16.226
2558,16.446,2558,0,17.256,2558,16.834,16.2
2559,16.424,2559,0,17.228,2559,16.838,16.214
2560,16.432,2560,0,17.218,2560,16.846,16.19
2561,16.422,2561,0,17.238,2561,16.826,16.224
2562,16.438,2562,0,17.256,2562,16.84,16.236
2563,16.458,2563,0,17.28,2563,16.85,16.25
2564,16.464,2564,0,17.288,2564,16.878,16.26
2565,16.426,2565,0,17.282,2565,16.904,16.282
2566,16.428,2566,0,17.258,2566,16.894,16.276
2567,16.414,2567,0,17.3,2567,16.896,16.244
2568,16.378,2568,0,17.334,2568,16.862,16.232
2569,16.406,2569,0,17.308,2569,16.858,16.232
2570,16.396,2570,0,17.304,2570,16.84,16.196
2571,16.362,2571,0,17.29,2571,16.814,16.182
2572,16.386,2572,0,17.314,2572,16.826,16.15
2573,16.408,2573,0,17.324,2573,16.828,16.18
2574,16.444,2574,0,17.28,2574,16.892,16.168
2575,16.476,2575,0,17.33,2575,16.856,16.19
2576,16.496,2576,0,17.358,2576,16.876,16.196
2577,16.424,2577,0,17.326,2577,16.862,16.23
2578,16.42,2578,0,17.354,2578,16.864,16.182
2579,16.466,2579,0,17.354,2579,16.832,16.226
2580,16.494,2580,0,17.334,2580,16.762,16.242
2581,16.44,2581,0,17.332,2581,16.736,16.262
2582,16.46,2582,0,17.278,2582,16.722,16.316
2583,16.442,2583,0,17.318,2583,16.71,16.376
2584,16.452,2584,0,17.3,2584,16.708,16.37
2585,16.424,2585,0,17.292,2585,16.692,16.322
2586,16.376,2586,0,17.32,2586,16.692,16.3
2587,16.396,2587,0,17.392,2587,16.702,16.308
2588,16.392,2588,0,17.376,2588,16.698,16.308
2589,16.35,2589,0,17.372,2589,16.69,16.27
2590,16.386,2590,0,17.36,2590,16.688,16.258
2591,16.434,2591,0,17.332,2591,16.65,16.288
2592,16.44,2592,0,17.308,2592,16.684,16.322
2593,16.494,2593,0,17.286,2593,16.702,16.312
2594,16.462,2594,0,17.266,2594,16.726,16.264
2595,16.432,2595,0,17.252,2595,16.736,16.258
2596,16.494,2596,0,17.262,2596,16.728,16.254
2597,16.454,2597,0,17.266,2597,16.688,16.274
2598,16.486,2598,0,17.23,2598,16.668,16.272
2599,16.49,2599,0,17.204,2599,16.672,16.306
2600,16.492,2600,0,17.2,2600,16.654,16.322
2601,16.506,2601,0,17.24,2601,16.702,16.304
2602,16.49,2602,0,17.234,2602,16.72,16.288
2603,16.496,2603,0,17.198,2603,16.724,16.274
2604,16.5,2604,0,17.196,2604,16.756,16.258
2605,16.462,2605,0,17.18,2605,16.714,16.226
2606,16.51,2606,0,17.204,2606,16.694,16.24
2607,16.49,2607,0,17.196,2607,16.72,16.208
2608,16.44,2608,0,17.18,2608,16.67,16.232
2609,16.404,2609,0,17.216,2609,16.662,16.224
2610,16.392,2610,0,17.198,2610,16.658,16.25
2611,16.38,2611,0,17.21,2611,16.636,16.252
2612,16.376,2612,0,17.224,2612,16.622,16.248
2613,16.358,2613,0,17.164,2613,16.564,16.248
2614,16.36,2614,0,17.106,2614,16.574,16.23
2615,16.392,2615,0,17.106,2615,16.572,16.252
2616,16.398,2616,0,17.094,2616,16.578,16.238
2617,16.416,2617,0,17.1,2617,16.59,16.262
2618,16.44,2618,0,17.064,2618,16.604,16.288
2619,16.446,2619,0,17.082,2619,16.638,16.296
2620,16.42,2620,0,17.068,2620,16.636,16.306
2621,16.388,2621,0,17.07,2621,16.61,16.358
2622,16.374,2622,0,17.11,2622,16.55,16.396
2623,16.384,2623,0,17.116,2623,16.564,16.414
2624,16.368,2624,0,17.134,2624,16.602,16.372
2625,16.396,2625,0,17.166,2625,16.578,16.398
2626,16.392,2626,0,17.184,2626,16.564,16.382
2627,16.41,2627,0,17.188,2627,16.536,16.37
2628,16.442,2628,0,17.152,2628,16.5,16.376
2629,16.416,2629,0,17.162,2629,16.514,16.384
2630,16.396,2630,0,17.172,2630,16.506,16.432
2631,16.428,2631,0,17.152,2631,16.482,16.438
2632,16.486,2632,0,17.182,2632,16.498,16.434
2633,16.512,2633,0,17.164,2633,16.504,16.408
2634,16.504,2634,0,17.162,2634,16.516,16.376
2635,16.48,2635,0,17.146,2635,16.506,16.356
2636,16.444,2636,0,17.174,2636,16.5,16.374
2637,16.418,2637,0,17.186,2637,16.438,16.37
2638,16.478,2638,0,17.178,2638,16.454,16.37
2639,16.412,2639,0,17.156,2639,16.448,16.35
2640,16.4,2640,0,17.144,2640,16.492,16.364
2641,16.374,2641,0,17.128,2641,16.526,16.368
2642,16.36,2642,0,17.138,2642,16.514,16.31
2643,16.314,2643,0,17.174,2643,16.53,16.324
2644,16.256,2644,0,17.154,2644,16.504,16.358
2645,16.238,2645,0,17.126,2645,16.504,16.304
